chooser,min_score,ask_max,min_seconds_to_close,gate,label,coverage_pass,target_pass,nondegenerate_pass,min_test_accuracy,min_test_coverage,all_markets,all_wins,all_losses,all_base_markets,all_accuracy,all_coverage,all_median_ask,all_median_seconds_to_close,train_markets,train_wins,train_losses,train_base_markets,train_accuracy,train_coverage,train_median_ask,train_median_seconds_to_close,validation_markets,validation_wins,validation_losses,validation_base_markets,validation_accuracy,validation_coverage,validation_median_ask,validation_median_seconds_to_close,holdout_markets,holdout_wins,holdout_losses,holdout_base_markets,holdout_accuracy,holdout_coverage,holdout_median_ask,holdout_median_seconds_to_close
score_regime_blend,0.9,100.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.9666666666666667,0.967741935483871,298,286,12,307,0.959731543624161,0.9706840390879479,93.0,353.77250000000004,178,168,10,184,0.9438202247191011,0.967391304347826,93.0,352.972,60,58,2,61,0.9666666666666667,0.9836065573770492,92.5,393.06399999999996,60,60,0,62,1.0,0.967741935483871,93.0,322.255
score_regime_blend,0.9,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9666666666666667,0.967741935483871,298,286,12,307,0.959731543624161,0.9706840390879479,93.0,353.77250000000004,178,168,10,184,0.9438202247191011,0.967391304347826,93.0,352.972,60,58,2,61,0.9666666666666667,0.9836065573770492,92.5,393.06399999999996,60,60,0,62,1.0,0.967741935483871,93.0,322.255
score_regime_blend,0.9,100.0,0.0,spread<=4,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=0; spread<=4,True,False,False,0.9666666666666667,0.967741935483871,298,286,12,307,0.959731543624161,0.9706840390879479,93.0,353.77250000000004,178,168,10,184,0.9438202247191011,0.967391304347826,93.0,352.972,60,58,2,61,0.9666666666666667,0.9836065573770492,92.5,393.06399999999996,60,60,0,62,1.0,0.967741935483871,93.0,322.255
score_regime_blend,0.9,100.0,0.0,margin_rv15>=0,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=0; margin_rv15>=0,True,False,False,0.9666666666666667,0.967741935483871,298,286,12,307,0.959731543624161,0.9706840390879479,93.0,353.77250000000004,178,168,10,184,0.9438202247191011,0.967391304347826,93.0,352.972,60,58,2,61,0.9666666666666667,0.9836065573770492,92.5,393.06399999999996,60,60,0,62,1.0,0.967741935483871,93.0,322.255
brownian_p_rv_15m,0.9,100.0,0.0,spread<=4,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.9; ask<=100; sec_to_close>=0; spread<=4,True,False,False,0.9666666666666667,0.967741935483871,293,280,13,307,0.9556313993174061,0.9543973941368078,95.0,319.972,173,163,10,184,0.9421965317919075,0.9402173913043478,95.0,296.99,60,58,2,61,0.9666666666666667,0.9836065573770492,94.0,354.1875,60,59,1,62,0.9833333333333333,0.967741935483871,97.0,265.0475
brownian_p_rv_15m,0.9,100.0,0.0,none,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.9; ask<=100; sec_to_close>=0,True,False,False,0.9666666666666667,0.967741935483871,294,280,14,307,0.9523809523809523,0.9576547231270358,95.0,312.435,174,163,11,184,0.9367816091954023,0.9456521739130435,95.0,295.9945,60,58,2,61,0.9666666666666667,0.9836065573770492,94.0,354.1875,60,59,1,62,0.9833333333333333,0.967741935483871,97.0,265.0475
brownian_p_rv_15m,0.9,100.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.9; ask<=100; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.9666666666666667,0.967741935483871,294,280,14,307,0.9523809523809523,0.9576547231270358,95.0,312.435,174,163,11,184,0.9367816091954023,0.9456521739130435,95.0,295.9945,60,58,2,61,0.9666666666666667,0.9836065573770492,94.0,354.1875,60,59,1,62,0.9833333333333333,0.967741935483871,97.0,265.0475
brownian_p_rv_15m,0.9,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.9; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9666666666666667,0.967741935483871,294,280,14,307,0.9523809523809523,0.9576547231270358,95.0,312.435,174,163,11,184,0.9367816091954023,0.9456521739130435,95.0,295.9945,60,58,2,61,0.9666666666666667,0.9836065573770492,94.0,354.1875,60,59,1,62,0.9833333333333333,0.967741935483871,97.0,265.0475
brownian_p_rv_15m,0.9,100.0,0.0,margin_rv15>=0,choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.9; ask<=100; sec_to_close>=0; margin_rv15>=0,True,False,False,0.9666666666666667,0.967741935483871,294,280,14,307,0.9523809523809523,0.9576547231270358,95.0,312.435,174,163,11,184,0.9367816091954023,0.9456521739130435,95.0,295.9945,60,58,2,61,0.9666666666666667,0.9836065573770492,94.0,354.1875,60,59,1,62,0.9833333333333333,0.967741935483871,97.0,265.0475
book_p_side,0.9,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9666666666666667,0.9836065573770492,305,289,16,307,0.9475409836065574,0.993485342019544,92.0,359.52,183,171,12,184,0.9344262295081968,0.9945652173913043,92.0,345.606,60,58,2,61,0.9666666666666667,0.9836065573770492,92.0,396.91049999999996,62,60,2,62,0.967741935483871,1.0,91.5,356.744
book_p_side,0.9,100.0,0.0,margin_rv15>=0,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=0; margin_rv15>=0,True,False,False,0.9666666666666667,0.9836065573770492,305,289,16,307,0.9475409836065574,0.993485342019544,92.0,359.52,183,171,12,184,0.9344262295081968,0.9945652173913043,92.0,345.606,60,58,2,61,0.9666666666666667,0.9836065573770492,92.0,396.91049999999996,62,60,2,62,0.967741935483871,1.0,91.5,356.744
book_p_side,0.9,100.0,60.0,none,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=60,True,False,False,0.9661016949152542,0.9516129032258065,295,279,16,307,0.9457627118644067,0.9609120521172638,92.0,369.037,177,165,12,184,0.9322033898305084,0.9619565217391305,92.0,364.969,59,57,2,61,0.9661016949152542,0.9672131147540983,92.0,397.388,59,57,2,62,0.9661016949152542,0.9516129032258065,91.0,380.023
book_p_side,0.9,100.0,60.0,spread<=4,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=60; spread<=4,True,False,False,0.9661016949152542,0.9516129032258065,295,279,16,307,0.9457627118644067,0.9609120521172638,92.0,369.037,177,165,12,184,0.9322033898305084,0.9619565217391305,92.0,364.969,59,57,2,61,0.9661016949152542,0.9672131147540983,92.0,397.388,59,57,2,62,0.9661016949152542,0.9516129032258065,91.0,380.023
book_p_side,0.9,100.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.9655172413793104,0.9354838709677419,290,274,16,307,0.9448275862068966,0.9446254071661238,92.0,370.848,173,161,12,184,0.930635838150289,0.9402173913043478,92.0,365.579,59,57,2,61,0.9661016949152542,0.9672131147540983,92.0,397.388,58,56,2,62,0.9655172413793104,0.9354838709677419,91.0,369.7715
book_p_side,0.9,95.0,0.0,none,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=0,True,False,False,0.9642857142857143,0.9180327868852459,289,272,17,307,0.9411764705882353,0.9413680781758957,92.0,370.762,173,160,13,184,0.9248554913294798,0.9402173913043478,92.0,365.579,56,54,2,61,0.9642857142857143,0.9180327868852459,92.0,402.1225,60,58,2,62,0.9666666666666667,0.967741935483871,91.0,369.7715
book_p_side,0.9,95.0,0.0,spread<=4,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=0; spread<=4,True,False,False,0.9642857142857143,0.9180327868852459,288,271,17,307,0.9409722222222222,0.9381107491856677,92.0,370.848,172,159,13,184,0.9244186046511628,0.9347826086956522,92.0,367.308,56,54,2,61,0.9642857142857143,0.9180327868852459,92.0,402.1225,60,58,2,62,0.9666666666666667,0.967741935483871,91.0,369.7715
book_p_side,0.9,100.0,60.0,margin_rv15>=0,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=60; margin_rv15>=0,True,False,False,0.9642857142857143,0.9180327868852459,290,274,16,307,0.9448275862068966,0.9446254071661238,92.0,373.8195,176,164,12,184,0.9318181818181818,0.9565217391304348,92.0,365.0685,56,54,2,61,0.9642857142857143,0.9180327868852459,92.0,410.32349999999997,58,56,2,62,0.9655172413793104,0.9354838709677419,91.0,381.8695
book_p_side,0.9,100.0,60.0,brownian15>=0.55_and_brownian30>=0.55,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9642857142857143,0.9180327868852459,288,272,16,307,0.9444444444444444,0.9381107491856677,92.0,378.36400000000003,174,162,12,184,0.9310344827586207,0.9456521739130435,92.0,365.37350000000004,56,54,2,61,0.9642857142857143,0.9180327868852459,92.0,410.32349999999997,58,56,2,62,0.9655172413793104,0.9354838709677419,91.0,381.8695
book_p_side,0.9,95.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.9642857142857143,0.9180327868852459,281,264,17,307,0.9395017793594306,0.9153094462540716,92.0,370.934,168,155,13,184,0.9226190476190477,0.9130434782608695,92.0,369.8995,56,54,2,61,0.9642857142857143,0.9180327868852459,92.0,402.1225,57,55,2,62,0.9649122807017544,0.9193548387096774,91.0,359.52
score_regime_blend,0.9,100.0,60.0,none,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=60,True,False,False,0.9636363636363636,0.8870967741935484,268,257,11,307,0.9589552238805971,0.8729641693811075,93.0,394.1355,158,149,9,184,0.9430379746835443,0.8586956521739131,93.0,401.659,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,432.81,55,55,0,62,1.0,0.8870967741935484,93.0,352.536
score_regime_blend,0.9,100.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.9636363636363636,0.8870967741935484,268,257,11,307,0.9589552238805971,0.8729641693811075,93.0,394.1355,158,149,9,184,0.9430379746835443,0.8586956521739131,93.0,401.659,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,432.81,55,55,0,62,1.0,0.8870967741935484,93.0,352.536
score_regime_blend,0.9,100.0,60.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9636363636363636,0.8870967741935484,268,257,11,307,0.9589552238805971,0.8729641693811075,93.0,394.1355,158,149,9,184,0.9430379746835443,0.8586956521739131,93.0,401.659,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,432.81,55,55,0,62,1.0,0.8870967741935484,93.0,352.536
score_regime_blend,0.9,100.0,60.0,spread<=4,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=60; spread<=4,True,False,False,0.9636363636363636,0.8870967741935484,268,257,11,307,0.9589552238805971,0.8729641693811075,93.0,394.1355,158,149,9,184,0.9430379746835443,0.8586956521739131,93.0,401.659,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,432.81,55,55,0,62,1.0,0.8870967741935484,93.0,352.536
score_regime_blend,0.9,100.0,60.0,margin_rv15>=0,choose=score_regime_blend; score_regime_blend>=0.9; ask<=100; sec_to_close>=60; margin_rv15>=0,True,False,False,0.9636363636363636,0.8870967741935484,268,257,11,307,0.9589552238805971,0.8729641693811075,93.0,394.1355,158,149,9,184,0.9430379746835443,0.8586956521739131,93.0,401.659,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,432.81,55,55,0,62,1.0,0.8870967741935484,93.0,352.536
book_p_side,0.9,95.0,0.0,margin_rv15>=0,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=0; margin_rv15>=0,True,False,False,0.9636363636363636,0.9016393442622951,285,269,16,307,0.9438596491228071,0.9283387622149837,92.0,370.934,171,159,12,184,0.9298245614035088,0.9293478260869565,92.0,365.579,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,407.812,59,57,2,62,0.9661016949152542,0.9516129032258065,91.0,380.023
book_p_side,0.9,95.0,0.0,brownian15>=0.55_and_brownian30>=0.55,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9636363636363636,0.9016393442622951,284,268,16,307,0.9436619718309859,0.9250814332247557,92.0,373.8195,170,158,12,184,0.9294117647058824,0.9239130434782609,92.0,367.308,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,407.812,59,57,2,62,0.9661016949152542,0.9516129032258065,91.0,380.023
book_p_side,0.9,95.0,60.0,none,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=60,True,False,False,0.9636363636363636,0.9016393442622951,282,266,16,307,0.9432624113475178,0.9185667752442996,92.0,381.6255,169,157,12,184,0.9289940828402367,0.9184782608695652,92.0,370.762,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,407.812,58,56,2,62,0.9655172413793104,0.9354838709677419,91.0,381.8695
book_p_side,0.9,95.0,60.0,spread<=4,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=60; spread<=4,True,False,False,0.9636363636363636,0.9016393442622951,282,266,16,307,0.9432624113475178,0.9185667752442996,92.0,381.6255,169,157,12,184,0.9289940828402367,0.9184782608695652,92.0,370.762,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,407.812,58,56,2,62,0.9655172413793104,0.9354838709677419,91.0,381.8695
book_p_side,0.9,95.0,60.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.9636363636363636,0.9016393442622951,275,259,16,307,0.9418181818181818,0.8957654723127035,92.0,383.228,164,152,12,184,0.926829268292683,0.8913043478260869,92.0,373.8195,55,53,2,61,0.9636363636363636,0.9016393442622951,92.0,407.812,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,369.7715
book_p_side,0.9,100.0,120.0,none,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=120,True,False,False,0.9629629629629629,0.8852459016393442,268,252,16,307,0.9402985074626866,0.8729641693811075,92.0,396.91049999999996,158,146,12,184,0.9240506329113924,0.8586956521739131,92.0,392.31050000000005,54,52,2,61,0.9629629629629629,0.8852459016393442,92.0,414.966,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,403.52750000000003
book_p_side,0.9,100.0,120.0,spread<=4,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=120; spread<=4,True,False,False,0.9629629629629629,0.8852459016393442,268,252,16,307,0.9402985074626866,0.8729641693811075,92.0,396.91049999999996,158,146,12,184,0.9240506329113924,0.8586956521739131,92.0,392.31050000000005,54,52,2,61,0.9629629629629629,0.8852459016393442,92.0,414.966,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,403.52750000000003
book_p_side,0.9,100.0,120.0,brownian15>=0.55_and_brownian30>=0.55,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9629629629629629,0.8852459016393442,266,250,16,307,0.9398496240601504,0.8664495114006515,92.0,400.58799999999997,156,144,12,184,0.9230769230769231,0.8478260869565217,92.0,393.51800000000003,54,52,2,61,0.9629629629629629,0.8852459016393442,92.0,414.966,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,403.52750000000003
book_p_side,0.9,100.0,120.0,margin_rv15>=0,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=120; margin_rv15>=0,True,False,False,0.9629629629629629,0.8852459016393442,266,250,16,307,0.9398496240601504,0.8664495114006515,92.0,400.58799999999997,156,144,12,184,0.9230769230769231,0.8478260869565217,92.0,393.51800000000003,54,52,2,61,0.9629629629629629,0.8852459016393442,92.0,414.966,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,403.52750000000003
book_p_side,0.9,95.0,60.0,margin_rv15>=0,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=60; margin_rv15>=0,True,False,False,0.9622641509433962,0.8688524590163934,277,261,16,307,0.9422382671480144,0.9022801302931596,92.0,383.716,167,155,12,184,0.9281437125748503,0.907608695652174,92.0,370.762,53,51,2,61,0.9622641509433962,0.8688524590163934,92.0,412.835,57,55,2,62,0.9649122807017544,0.9193548387096774,91.0,383.716
book_p_side,0.9,95.0,60.0,brownian15>=0.55_and_brownian30>=0.55,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9622641509433962,0.8688524590163934,275,259,16,307,0.9418181818181818,0.8957654723127035,92.0,388.74,165,153,12,184,0.9272727272727272,0.8967391304347826,92.0,370.934,53,51,2,61,0.9622641509433962,0.8688524590163934,92.0,412.835,57,55,2,62,0.9649122807017544,0.9193548387096774,91.0,383.716
book_p_side,0.9,100.0,120.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.9; ask<=100; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.9622641509433962,0.8688524590163934,265,249,16,307,0.939622641509434,0.8631921824104235,92.0,403.788,156,144,12,184,0.9230769230769231,0.8478260869565217,92.0,393.51800000000003,53,51,2,61,0.9622641509433962,0.8688524590163934,92.0,417.097,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,392.9235
book_p_side,0.9,95.0,120.0,none,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=120,True,False,False,0.9607843137254902,0.8360655737704918,261,245,16,307,0.9386973180076629,0.8501628664495114,92.0,407.032,154,142,12,184,0.922077922077922,0.8369565217391305,92.0,395.1685,51,49,2,61,0.9607843137254902,0.8360655737704918,92.0,417.097,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,403.52750000000003
book_p_side,0.9,95.0,120.0,spread<=4,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=120; spread<=4,True,False,False,0.9607843137254902,0.8360655737704918,261,245,16,307,0.9386973180076629,0.8501628664495114,92.0,407.032,154,142,12,184,0.922077922077922,0.8369565217391305,92.0,395.1685,51,49,2,61,0.9607843137254902,0.8360655737704918,92.0,417.097,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,403.52750000000003
book_p_side,0.9,95.0,120.0,brownian15>=0.55_and_brownian30>=0.55,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.9607843137254902,0.8360655737704918,258,242,16,307,0.937984496124031,0.8403908794788274,92.0,407.422,151,139,12,184,0.9205298013245033,0.8206521739130435,92.0,395.937,51,49,2,61,0.9607843137254902,0.8360655737704918,92.0,417.097,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,403.52750000000003
book_p_side,0.9,95.0,120.0,margin_rv15>=0,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=120; margin_rv15>=0,True,False,False,0.9607843137254902,0.8360655737704918,258,242,16,307,0.937984496124031,0.8403908794788274,92.0,407.422,151,139,12,184,0.9205298013245033,0.8206521739130435,92.0,395.937,51,49,2,61,0.9607843137254902,0.8360655737704918,92.0,417.097,56,54,2,62,0.9642857142857143,0.9032258064516129,91.0,403.52750000000003
book_p_side,0.9,95.0,120.0,adverse15<=10_or_margin_rv15>=0.5,choose=book_p_side; book_p_side>=0.9; ask<=95; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.9607843137254902,0.8360655737704918,257,241,16,307,0.9377431906614786,0.8371335504885994,92.0,406.048,151,139,12,184,0.9205298013245033,0.8206521739130435,92.0,395.937,51,49,2,61,0.9607843137254902,0.8360655737704918,92.0,417.097,55,53,2,62,0.9636363636363636,0.8870967741935484,91.0,380.023
score_mean_book_rv15_drift5,0.9,100.0,0.0,none,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.9; ask<=100; sec_to_close>=0,True,False,False,0.95,0.967741935483871,294,280,14,307,0.9523809523809523,0.9576547231270358,92.0,387.32849999999996,174,164,10,184,0.9425287356321839,0.9456521739130435,92.0,389.2475,60,57,3,61,0.95,0.9836065573770492,92.0,412.61199999999997,60,59,1,62,0.9833333333333333,0.967741935483871,92.0,347.878
score_mean_book_rv15_drift5,0.9,100.0,0.0,adverse15<=10_or_margin_rv15>=0.5,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.9; ask<=100; sec_to_close>=0; adverse15<=10_or_margin_rv15>=0.5,True,False,False,0.95,0.967741935483871,294,280,14,307,0.9523809523809523,0.9576547231270358,92.0,387.32849999999996,174,164,10,184,0.9425287356321839,0.9456521739130435,92.0,389.2475,60,57,3,61,0.95,0.9836065573770492,92.0,412.61199999999997,60,59,1,62,0.9833333333333333,0.967741935483871,92.0,347.878
score_mean_book_rv15_drift5,0.9,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.9; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,True,False,False,0.95,0.967741935483871,294,280,14,307,0.9523809523809523,0.9576547231270358,92.0,387.32849999999996,174,164,10,184,0.9425287356321839,0.9456521739130435,92.0,389.2475,60,57,3,61,0.95,0.9836065573770492,92.0,412.61199999999997,60,59,1,62,0.9833333333333333,0.967741935483871,92.0,347.878
